senario,Number_of_EVs,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
1632,50,43,9.0,17.0,small,16,22.014167716961317,8.0,8,0
1632,50,44,11.0,16.0,sedan,24,49.76029849494557,21.0,19,0
1632,50,45,7.0,16.0,sedan,24,25.01815977784505,11.0,4,0
1632,50,46,10.0,17.0,truck,70,37.97907854800244,31.0,19,0
1632,50,47,7.0,16.0,truck,70,50.43087487955644,41.0,19,0
1632,50,48,7.0,17.0,small,16,47.93196130396605,16,8,0
1632,50,49,10.0,16.0,sedan,24,27.243094730121424,12.0,19,0
1632,50,50,8.0,16.0,suv,54,59.44633342980183,34.0,19,0
1633,50,1,5.0,17.0,small,16,50.012434973296216,16,8,0
1633,50,2,9.0,17.0,truck,70,32.02464614972632,26.0,19,0
1633,50,3,8.0,16.0,truck,70,46.914876981562024,38.0,19,0
1633,50,4,5.0,16.0,sedan,24,35.08484454685378,15.0,19,0
1633,50,5,11.0,17.0,sedan,24,43.75851059366963,19.0,19,0
1633,50,6,12.0,17.0,suv,54,43.55557327296678,25.0,19,0
1633,50,7,9.0,16.0,sedan,24,38.50397698656234,17.0,19,0
1633,50,8,11.0,16.0,suv,54,48.5100336669311,28.0,19,0
1633,50,9,12.0,17.0,suv,54,42.905975705839346,25.0,19,0
1633,50,10,10.0,16.0,sedan,24,7.623359899540375,3.0,8,0
1633,50,11,7.0,17.0,small,16,50.57150344274367,16,8,0
1633,50,12,5.0,18.0,truck,70,52.50339645916341,43.0,19,0
1633,50,13,8.0,17.0,truck,70,35.8906586486898,29.0,19,0
1633,50,14,6.0,17.0,truck,70,46.70931533500683,38.0,19,0
1633,50,15,9.0,16.0,sedan,24,41.61234719096125,18.0,19,0
1633,50,16,6.0,16.0,sedan,24,40.63992381229191,17.0,19,0
1633,50,17,12.0,16.0,sedan,24,41.634142463158916,18.0,19,0
1633,50,18,11.0,16.0,small,16,58.806431162213386,16,8,0
1633,50,19,10.0,16.0,suv,54,39.98445524798504,23.0,19,0
1633,50,20,7.0,17.0,sedan,24,23.6531615945128,10.0,19,0
1633,50,21,4.0,18.0,sedan,24,24.419587062060895,10.0,19,0
1633,50,22,7.0,16.0,small,16,38.85517667675459,15.0,8,0
1633,50,23,9.0,16.0,truck,70,25.954840497811233,21.0,19,0
1633,50,24,9.0,16.0,truck,70,47.23190967932014,39.0,19,0
1633,50,25,8.0,17.0,truck,70,20.418804421221775,17.0,19,0
1633,50,26,10.0,17.0,sedan,24,49.424335779362075,21.0,8,0
1633,50,27,12.0,16.0,sedan,24,44.745681424329824,19.0,19,0
1633,50,28,7.0,17.0,sedan,24,50.909229279121064,22.0,8,0
1633,50,29,7.0,16.0,suv,54,23.746653821101724,14.0,19,0
1633,50,30,7.0,17.0,sedan,24,44.376428875359295,19.0,19,0
1633,50,31,9.0,17.0,suv,54,44.57463436340342,26.0,19,0
1633,50,32,7.0,16.0,truck,70,47.924646518256246,39.0,19,0
1633,50,33,8.0,16.0,small,16,28.30300002172148,11.0,8,0
1633,50,34,7.0,16.0,truck,70,47.01318121437283,38.0,19,0
1633,50,35,5.0,16.0,sedan,24,48.798714104114914,21.0,19,0
1633,50,36,12.0,16.0,small,16,43.92133575938192,16,8,0
1633,50,37,13.0,16.0,suv,54,49.10427107376382,28.0,19,0
1633,50,38,9.0,17.0,sedan,24,28.251931694717705,12.0,19,0
1633,50,39,12.0,17.0,suv,54,36.12032223781141,21.0,19,0
1633,50,40,2.0,16.0,sedan,24,37.715475067540794,16.0,19,0
1633,50,41,2.0,16.0,truck,70,36.2650532476163,30.0,8,0
1633,50,42,7.0,16.0,small,16,59.74927987206725,16,8,0
1633,50,43,13.0,17.0,small,16,36.1535796853213,14.0,8,0
1633,50,44,11.0,17.0,suv,54,26.5634344950241,15.0,19,0
1633,50,45,11.0,17.0,truck,70,35.81175222685238,29.0,19,0
1633,50,46,9.0,16.0,small,16,33.88531073009261,13.0,8,0
1633,50,47,11.0,17.0,suv,54,38.126403141859164,22.0,8,0
1633,50,48,12.0,16.0,suv,54,16.154560968855897,9.0,19,0
1633,50,49,9.0,16.0,truck,70,29.55656472860995,24.0,19,0
1633,50,50,9.0,17.0,truck,70,28.34972002046189,23.0,8,0
1634,50,1,10.0,16.0,suv,54,63.09805825391657,36.0,19,0
1634,50,2,6.0,16.0,sedan,24,38.62514812701349,17.0,19,0
1634,50,3,6.0,17.0,suv,54,51.7204000762094,30.0,19,0
1634,50,4,13.0,17.0,suv,54,23.279326702033394,13.0,19,0
1634,50,5,9.0,17.0,sedan,24,53.529284545347494,23.0,8,0
1634,50,6,10.0,16.0,small,16,49.22149980003139,16,19,0
1634,50,7,11.0,16.0,small,16,36.94716978562635,14.0,8,0
1634,50,8,9.0,16.0,small,16,36.635802004023255,14.0,8,0
1634,50,9,10.0,16.0,truck,70,37.5635872946987,31.0,19,0
1634,50,10,7.0,18.0,truck,70,43.46380364122946,36.0,19,0
1634,50,11,9.0,17.0,small,16,45.04830820035108,16,8,0
1634,50,12,5.0,16.0,sedan,24,32.77344778657281,14.0,19,0
1634,50,13,10.0,18.0,truck,70,45.24286895410405,37.0,19,0
1634,50,14,8.0,18.0,sedan,24,43.87720894720513,19.0,19,0
1634,50,15,9.0,16.0,small,16,54.46301405474439,16,19,0
1634,50,16,8.0,16.0,suv,54,27.201547503480878,16.0,8,0
1634,50,17,10.0,16.0,truck,70,58.92083944744624,48.0,19,0
1634,50,18,8.0,16.0,truck,70,46.33552554449212,38.0,19,0
1634,50,19,7.0,17.0,suv,54,35.67809494324576,20.0,8,0
1634,50,20,6.0,17.0,small,16,35.31691004165121,13.0,8,0
1634,50,21,8.0,16.0,sedan,24,12.874236120724923,6.0,8,0
1634,50,22,9.0,16.0,suv,54,7.2039489962257335,4.0,8,0
1634,50,23,11.0,16.0,truck,70,52.82338822133996,43.0,19,0
1634,50,24,12.0,17.0,truck,70,39.000584262939675,32.0,19,0
1634,50,25,8.0,16.0,suv,54,49.96298622480836,29.0,19,0
1634,50,26,6.0,16.0,truck,70,50.62010970041514,41.0,19,0
1634,50,27,4.0,16.0,truck,70,32.45566194905815,27.0,19,0
1634,50,28,6.0,16.0,suv,54,31.01456519182095,18.0,19,0
1634,50,29,9.0,16.0,suv,54,25.76689875003258,15.0,19,0
1634,50,30,9.0,17.0,truck,70,23.78218659497559,19.0,19,0
1634,50,31,8.0,16.0,truck,70,26.345582447456643,22.0,19,0
1634,50,32,9.0,17.0,small,16,20.507132830720167,8.0,8,0
1634,50,33,9.0,16.0,small,16,46.199377959641744,16,8,0
1634,50,34,10.0,19.0,suv,54,44.250135046563614,25.0,19,0
1634,50,35,9.0,16.0,truck,70,55.512511343359066,45.0,19,0
1634,50,36,12.0,17.0,truck,70,27.698031451531993,23.0,19,0
1634,50,37,7.0,17.0,sedan,24,31.710145629259458,14.0,19,0
1634,50,38,5.0,16.0,small,16,39.378075841905044,15.0,8,0
1634,50,39,10.0,16.0,sedan,24,46.81536403749584,20.0,19,0
1634,50,40,8.0,16.0,suv,54,59.84471337884223,34.0,19,0
1634,50,41,11.0,16.0,small,16,47.78208594026,16,8,0
1634,50,42,4.0,16.0,small,16,21.271281913530405,8.0,19,0
1634,50,43,11.0,16.0,small,16,61.615238140434414,16,19,0
1634,50,44,11.0,16.0,small,16,49.68608960058782,16,8,0
1634,50,45,7.0,16.0,suv,54,51.08908279540456,29.0,19,0
1634,50,46,8.0,16.0,suv,54,24.257069897426312,14.0,19,0
1634,50,47,8.0,16.0,sedan,24,14.380918434286077,6.0,8,0
1634,50,48,5.0,16.0,truck,70,40.87436324998845,33.0,19,0
1634,50,49,10.0,16.0,small,16,67.1981944479246,16,8,0
1634,50,50,6.0,17.0,suv,54,56.896710220269384,33.0,19,0
1635,50,1,10.0,17.0,truck,70,16.02914908052972,13.0,19,0
1635,50,2,5.0,17.0,small,16,47.698332907867474,16,8,0
1635,50,3,8.0,16.0,small,16,17.311130579330715,7.0,8,0
1635,50,4,5.0,17.0,suv,54,45.956529025892465,26.0,19,0
1635,50,5,9.0,17.0,small,16,26.375920065461244,10.0,8,0
1635,50,6,6.0,18.0,truck,70,19.616044657649912,16.0,19,0
1635,50,7,10.0,18.0,sedan,24,33.683034810521086,14.0,19,0
1635,50,8,11.0,16.0,suv,54,39.06186489635879,22.0,19,0
1635,50,9,9.0,17.0,truck,70,54.83255044356497,45.0,19,0
1635,50,10,10.0,16.0,small,16,41.84974176631198,16.0,8,0
1635,50,11,8.0,16.0,truck,70,49.07543874718243,40.0,19,0
1635,50,12,6.0,16.0,sedan,24,56.457114805261625,24,8,0
1635,50,13,12.0,16.0,truck,70,44.7017050194294,37.0,19,0
1635,50,14,11.0,16.0,sedan,24,32.90247972473104,14.0,19,0
1635,50,15,10.0,16.0,suv,54,41.98693798264069,24.0,19,0
1635,50,16,6.0,18.0,suv,54,50.452097420924716,29.0,19,0
1635,50,17,13.0,16.0,truck,70,12.245394435976397,10.0,19,0
1635,50,18,12.0,17.0,sedan,24,39.03225765260102,17.0,19,0
1635,50,19,10.0,16.0,sedan,24,54.848875576774105,24.0,8,0
1635,50,20,7.0,16.0,sedan,24,36.3881775475574,16.0,19,0
1635,50,21,7.0,17.0,suv,54,40.71496804062211,23.0,8,0
1635,50,22,10.0,17.0,suv,54,5.873393967114829,3.0,8,0
1635,50,23,5.0,16.0,sedan,24,24.345216518739527,10.0,19,0
1635,50,24,12.0,16.0,small,16,48.11488673900165,16,8,0
1635,50,25,8.0,16.0,small,16,33.01889784218927,13.0,8,0
1635,50,26,8.0,16.0,sedan,24,44.22002931242816,19.0,19,0
1635,50,27,10.0,16.0,sedan,24,38.92872911452072,17.0,19,0
1635,50,28,10.0,18.0,truck,70,27.911987975779255,23.0,19,0
1635,50,29,11.0,17.0,truck,70,52.28818033394987,43.0,19,0
1635,50,30,11.0,18.0,suv,54,32.34294405143359,19.0,19,0
1635,50,31,9.0,16.0,suv,54,39.27217269578887,23.0,8,0
1635,50,32,9.0,18.0,small,16,55.31102386327936,16,8,0
1635,50,33,10.0,16.0,small,16,42.71412314191713,16,8,0
1635,50,34,6.0,16.0,suv,54,23.751135970849358,14.0,8,0
1635,50,35,6.0,16.0,suv,54,55.50934765221169,32.0,19,0
1635,50,36,8.0,16.0,sedan,24,46.16196645555605,20.0,8,0
1635,50,37,6.0,16.0,suv,54,33.892665924736846,19.0,19,0
1635,50,38,9.0,17.0,truck,70,46.91693913079992,38.0,19,0
1635,50,39,9.0,17.0,sedan,24,56.33377116556976,24,8,0
1635,50,40,8.0,16.0,truck,70,52.38497109049884,43.0,19,0
1635,50,41,7.0,16.0,suv,54,27.05905937588964,16.0,19,0
1635,50,42,10.0,17.0,suv,54,18.889908862206063,11.0,19,0
1635,50,43,9.0,16.0,truck,70,38.993460081192396,32.0,19,0
1635,50,44,6.0,17.0,truck,70,37.87643185426818,31.0,19,0
1635,50,45,10.0,17.0,sedan,24,28.415691977746988,12.0,19,0
1635,50,46,7.0,17.0,small,16,25.414083157168903,10.0,8,0
1635,50,47,7.0,16.0,truck,70,37.8734213028149,31.0,19,0
1635,50,48,13.0,17.0,sedan,24,68.2848836516883,24,8,0
1635,50,49,4.0,17.0,suv,54,45.11712633493704,26.0,19,0
1635,50,50,11.0,16.0,small,16,11.450948566181115,4.0,8,0
1636,50,1,11.0,17.0,truck,70,65.18798441641272,53.0,19,0
1636,50,2,8.0,18.0,sedan,24,38.776592426170396,17.0,19,0
1636,50,3,8.0,17.0,small,16,58.67786120337226,16,8,0
1636,50,4,10.0,17.0,small,16,66.77472484462587,16,8,0
1636,50,5,10.0,16.0,suv,54,27.281064946708256,16.0,19,0
1636,50,6,9.0,16.0,suv,54,37.173523832869385,21.0,8,0
1636,50,7,6.0,16.0,small,16,76.09594632029678,16,8,0
1636,50,8,11.0,16.0,sedan,24,22.415985808640922,10.0,19,0
1636,50,9,8.0,16.0,small,16,43.82385555991382,16,8,0
1636,50,10,9.0,17.0,sedan,24,30.032963190262514,13.0,19,0
1636,50,11,12.0,17.0,truck,70,48.3667907789098,40.0,19,0
1636,50,12,8.0,16.0,suv,54,52.167802540074064,30.0,19,0
1636,50,13,10.0,16.0,sedan,24,62.557726148383416,24,8,0
1636,50,14,9.0,17.0,small,16,30.494491772518497,12.0,4,0
1636,50,15,12.0,16.0,suv,54,43.66950837078056,25.0,19,0
1636,50,16,6.0,16.0,truck,70,52.88590320183048,43.0,19,0
1636,50,17,8.0,17.0,suv,54,18.1068187590961,10.0,19,0
1636,50,18,11.0,17.0,small,16,63.098951951070056,16,8,0
1636,50,19,10.0,16.0,small,16,43.1426416229379,16,8,0
1636,50,20,9.0,16.0,sedan,24,47.14583678291184,20.0,8,0
1636,50,21,5.0,17.0,truck,70,32.140677774225054,26.0,19,0
1636,50,22,8.0,17.0,small,16,33.995299356319954,13.0,8,0
1636,50,23,8.0,17.0,sedan,24,47.63449271177157,20.0,8,0
1636,50,24,11.0,16.0,truck,70,21.950614155878327,18.0,19,0
1636,50,25,9.0,16.0,suv,54,45.35654984955437,26.0,19,0
1636,50,26,6.0,16.0,sedan,24,33.560707413047155,14.0,19,0
1636,50,27,11.0,18.0,truck,70,54.299095753354635,44.0,19,0
1636,50,28,4.0,16.0,sedan,24,34.41055290170852,15.0,8,0
1636,50,29,8.0,16.0,sedan,24,34.30873568930153,15.0,19,0
1636,50,30,13.0,16.0,suv,54,29.618662774168513,17.0,19,0
1636,50,31,12.0,17.0,suv,54,47.33944743647558,27.0,19,0
1636,50,32,8.0,16.0,small,16,37.926554074303,14.0,8,0
1636,50,33,7.0,16.0,small,16,35.34595618393958,13.0,8,0
1636,50,34,6.0,16.0,small,16,61.96478465686309,16,8,0
1636,50,35,10.0,16.0,small,16,54.44249520289223,16,8,0
1636,50,36,8.0,17.0,sedan,24,35.92301299398433,15.0,19,0
1636,50,37,7.0,16.0,suv,54,18.739547524401214,11.0,19,0
1636,50,38,10.0,16.0,suv,54,32.31214598617441,19.0,19,0
1636,50,39,11.0,17.0,suv,54,30.868670313960592,18.0,19,0
1636,50,40,9.0,17.0,truck,70,41.20174876226867,34.0,19,0
1636,50,41,10.0,17.0,small,16,54.402809548442995,16,8,0
1636,50,42,8.0,16.0,small,16,29.181806992993202,11.0,4,0
1636,50,43,6.0,16.0,sedan,24,36.17489923468641,16.0,19,0
1636,50,44,5.0,16.0,sedan,24,35.10086366267492,15.0,8,0
1636,50,45,9.0,16.0,sedan,24,24.904871328861674,11.0,19,0
1636,50,46,9.0,16.0,truck,70,38.03997181667466,31.0,19,0
1636,50,47,6.0,16.0,suv,54,31.225511317940274,18.0,19,0
1636,50,48,10.0,16.0,small,16,44.037400949165644,16,8,0
1636,50,49,13.0,17.0,small,16,31.67191651181573,12.0,4,0
1636,50,50,6.0,16.0,suv,54,26.127264946387875,15.0,19,0
1637,50,1,5.0,16.0,small,16,43.935645437815026,16,8,0
1637,50,2,6.0,16.0,suv,54,74.1231983015899,43.0,19,0
1637,50,3,9.0,17.0,truck,70,26.917298113885025,22.0,8,0
1637,50,4,8.0,16.0,suv,54,63.39766617922561,36.0,19,0
1637,50,5,10.0,16.0,suv,54,38.105333402742545,22.0,19,0
1637,50,6,11.0,16.0,suv,54,34.91674680266293,20.0,19,0
1637,50,7,9.0,17.0,suv,54,55.37387648613665,32.0,19,0
1637,50,8,7.0,16.0,small,16,16.813778805506267,6.0,8,0
1637,50,9,2.0,16.0,sedan,24,41.67472009857747,18.0,19,0
1637,50,10,7.0,16.0,sedan,24,28.891683821284797,12.0,19,0
1637,50,11,8.0,16.0,suv,54,21.662512181090584,12.0,19,0
1637,50,12,7.0,17.0,small,16,44.670007420182536,16,8,0
1637,50,13,9.0,16.0,suv,54,22.98588961077388,13.0,19,0
1637,50,14,10.0,18.0,suv,54,11.762069543556969,7.0,19,0
1637,50,15,10.0,18.0,suv,54,56.550636683847834,32.0,19,0
1637,50,16,7.0,16.0,sedan,24,31.308414277787776,13.0,19,0
1637,50,17,9.0,16.0,sedan,24,53.58540049134522,23.0,8,0
1637,50,18,9.0,16.0,small,16,43.28238385715681,16,8,0
1637,50,19,8.0,16.0,sedan,24,30.570976848533604,13.0,19,0
1637,50,20,9.0,17.0,truck,70,48.80225522371374,40.0,19,0
1637,50,21,10.0,17.0,small,16,35.15254414227037,13.0,4,0
1637,50,22,9.0,17.0,suv,54,31.485709539991056,18.0,19,0
1637,50,23,8.0,17.0,truck,70,55.256197078576484,45.0,19,0
1637,50,24,4.0,16.0,truck,70,53.97241933585322,44.0,19,0
1637,50,25,10.0,16.0,sedan,24,34.669232191783586,15.0,19,0
1637,50,26,8.0,16.0,sedan,24,75.34934034566993,24,8,0
1637,50,27,7.0,16.0,suv,54,50.039414723429175,29.0,19,0
1637,50,28,7.0,16.0,small,16,31.108020428038095,12.0,4,0
1637,50,29,12.0,17.0,truck,70,38.03889341996036,31.0,19,0
1637,50,30,14.0,16.0,sedan,24,28.76263486811399,12.0,19,0
1637,50,31,7.0,16.0,suv,54,21.513774739099002,12.0,19,0
1637,50,32,7.0,17.0,small,16,30.32261957536952,11.0,4,0
1637,50,33,7.0,17.0,sedan,24,13.103102171065618,6.0,8,0
1637,50,34,7.0,16.0,sedan,24,27.098074453412202,12.0,19,0
1637,50,35,8.0,16.0,small,16,46.43098433094569,16,8,0
1637,50,36,10.0,17.0,truck,70,17.71571608647267,14.0,19,0
1637,50,37,7.0,17.0,truck,70,43.10609206240146,35.0,19,0
1637,50,38,9.0,17.0,truck,70,30.165782793663485,25.0,19,0
1637,50,39,8.0,17.0,truck,70,49.945287701465176,41.0,19,0
1637,50,40,8.0,17.0,small,16,46.91916717814878,16,8,0
1637,50,41,7.0,16.0,truck,70,35.180569903821606,29.0,19,0
1637,50,42,6.0,17.0,small,16,29.216216558863003,11.0,8,0
1637,50,43,13.0,16.0,truck,70,44.27582078470428,36.0,19,0
1637,50,44,8.0,16.0,truck,70,19.509176794080563,16.0,19,0
1637,50,45,10.0,16.0,sedan,24,50.315243623999706,22.0,8,0
1637,50,46,10.0,17.0,sedan,24,49.59336954997454,21.0,8,0
1637,50,47,8.0,16.0,truck,70,45.831755841548535,37.0,19,0
1637,50,48,11.0,16.0,small,16,33.34858359998839,13.0,8,0
1637,50,49,9.0,16.0,suv,54,69.40967375918683,40.0,19,0
1637,50,50,8.0,16.0,small,16,16.82351184675331,6.0,8,0
1638,50,1,6.0,17.0,suv,54,31.510902789347895,18.0,19,0
1638,50,2,11.0,17.0,sedan,24,28.041543611016085,12.0,19,0
1638,50,3,12.0,16.0,small,16,36.73482445592618,14.0,8,0
1638,50,4,9.0,16.0,sedan,24,31.73318969677934,14.0,8,0
1638,50,5,10.0,16.0,truck,70,23.220327823749436,19.0,19,0
1638,50,6,11.0,17.0,suv,54,45.88995757349468,26.0,19,0
1638,50,7,11.0,16.0,truck,70,42.773813397461936,35.0,19,0
1638,50,8,11.0,18.0,sedan,24,60.432946307791894,24,19,0
1638,50,9,10.0,16.0,suv,54,62.38224254966259,36.0,19,0
1638,50,10,9.0,16.0,truck,70,52.718994737844575,43.0,19,0
1638,50,11,9.0,17.0,truck,70,68.31457139224268,56.0,19,0
1638,50,12,8.0,17.0,sedan,24,55.59213033461767,24.0,8,0
1638,50,13,11.0,17.0,small,16,27.528725831276287,10.0,8,0
1638,50,14,9.0,17.0,small,16,26.572665491885154,10.0,8,0
1638,50,15,10.0,16.0,sedan,24,33.84746071172675,15.0,19,0
1638,50,16,12.0,16.0,small,16,53.66140687229238,16,8,0
1638,50,17,8.0,16.0,suv,54,37.70967002866324,22.0,8,0
1638,50,18,12.0,16.0,sedan,24,24.327057300246864,10.0,8,0
1638,50,19,8.0,17.0,suv,54,25.225526465651214,14.0,19,0
1638,50,20,9.0,17.0,truck,70,26.17288839838372,21.0,8,0
1638,50,21,10.0,17.0,sedan,24,39.4830316890294,17.0,19,0
1638,50,22,8.0,17.0,sedan,24,41.93059396500523,18.0,19,0
1638,50,23,4.0,16.0,small,16,23.987263364620752,9.0,4,0
1638,50,24,3.0,17.0,small,16,31.86165126054314,12.0,4,0
1638,50,25,12.0,17.0,suv,54,21.038020918489924,12.0,19,0
1638,50,26,10.0,17.0,sedan,24,29.378861975536072,13.0,8,0
1638,50,27,5.0,16.0,suv,54,54.32690809013596,31.0,19,0
1638,50,28,9.0,18.0,suv,54,40.72740282174205,23.0,8,0
1638,50,29,8.0,16.0,truck,70,48.80940219301608,40.0,19,0
1638,50,30,8.0,16.0,suv,54,40.30439663461035,23.0,8,0
1638,50,31,9.0,17.0,truck,70,33.75279119003809,28.0,4,0
1638,50,32,7.0,16.0,suv,54,49.79744458531007,29.0,19,0
1638,50,33,9.0,17.0,truck,70,61.32603220608291,50.0,19,0
1638,50,34,9.0,16.0,suv,54,15.685578741393229,9.0,8,0
1638,50,35,9.0,16.0,truck,70,75.1600799616059,61.0,19,0
1638,50,36,11.0,17.0,suv,54,41.42193878673942,24.0,8,0
1638,50,37,9.0,16.0,truck,70,54.92622914844594,45.0,19,0
1638,50,38,12.0,17.0,suv,54,32.554994411143056,19.0,19,0
1638,50,39,3.0,17.0,truck,70,50.152216284726066,41.0,19,0
1638,50,40,9.0,16.0,truck,70,33.78095786268112,28.0,19,0
1638,50,41,7.0,16.0,suv,54,29.23440608966421,17.0,19,0
1638,50,42,9.0,17.0,sedan,24,25.530949884913774,11.0,19,0
1638,50,43,6.0,16.0,sedan,24,44.18357469389985,19.0,19,0
1638,50,44,6.0,16.0,truck,70,41.8574361879143,34.0,19,0
1638,50,45,9.0,17.0,small,16,44.1924792063596,16,8,0
1638,50,46,9.0,16.0,truck,70,55.64476399177773,46.0,8,0
1638,50,47,8.0,18.0,suv,54,42.89089961363185,25.0,19,0
1638,50,48,12.0,17.0,small,16,40.1946598805075,15.0,8,0
1638,50,49,6.0,16.0,truck,70,56.734562798770966,46.0,19,0
1638,50,50,6.0,16.0,suv,54,46.020312225550676,26.0,19,0
1639,50,1,7.0,17.0,sedan,24,33.29664748809486,14.0,8,0
1639,50,2,11.0,16.0,suv,54,30.407444983874388,17.0,19,0
1639,50,3,9.0,16.0,truck,70,31.963599677201547,26.0,19,0
1639,50,4,8.0,17.0,sedan,24,43.825208003055046,19.0,19,0
1639,50,5,8.0,16.0,sedan,24,28.596449689971276,12.0,4,0
1639,50,6,10.0,17.0,sedan,24,36.966167779718894,16.0,19,0
1639,50,7,6.0,17.0,truck,70,47.922182707023296,39.0,19,0
1639,50,8,10.0,16.0,suv,54,19.68831155285414,11.0,19,0
1639,50,9,7.0,16.0,sedan,24,41.04583552693157,18.0,19,0
1639,50,10,5.0,16.0,sedan,24,61.44121758179898,24,8,0
1639,50,11,13.0,17.0,truck,70,30.30263264407197,25.0,19,0
1639,50,12,8.0,16.0,truck,70,38.655348957670874,32.0,19,0
1639,50,13,9.0,16.0,sedan,24,19.62409947737772,8.0,8,0
1639,50,14,11.0,16.0,truck,70,28.98857895460903,24.0,8,0
1639,50,15,9.0,17.0,truck,70,42.92989702399646,35.0,19,0
1639,50,16,8.0,17.0,small,16,10.989135551354082,4.0,4,0
1639,50,17,5.0,16.0,suv,54,45.2786636140457,26.0,19,0
1639,50,18,9.0,17.0,small,16,40.54969522055421,15.0,8,0
1639,50,19,5.0,17.0,suv,54,54.27817327931377,31.0,19,0
1639,50,20,10.0,16.0,sedan,24,51.85679533976407,22.0,19,0
1639,50,21,5.0,16.0,suv,54,33.510200696085406,19.0,19,0
1639,50,22,9.0,16.0,suv,54,63.788455790194334,37.0,19,0
1639,50,23,5.0,17.0,truck,70,25.539811975709306,21.0,8,0
1639,50,24,5.0,16.0,truck,70,52.951231792670114,43.0,19,0
1639,50,25,11.0,17.0,sedan,24,51.39982120481077,22.0,19,0
1639,50,26,10.0,17.0,sedan,24,18.472702294042634,8.0,8,0
1639,50,27,7.0,16.0,small,16,20.167063233181775,8.0,8,0
1639,50,28,7.0,17.0,small,16,36.14877901689586,14.0,8,0
1639,50,29,5.0,17.0,small,16,43.887845530582275,16,8,0
1639,50,30,8.0,17.0,suv,54,34.281421101076404,20.0,8,0
1639,50,31,8.0,17.0,truck,70,38.12382834446604,31.0,19,0
1639,50,32,11.0,16.0,suv,54,66.55770322346181,38.0,19,0
1639,50,33,9.0,16.0,small,16,44.36086368955112,16,8,0
1639,50,34,12.0,17.0,suv,54,51.63529568225203,30.0,19,0
1639,50,35,8.0,17.0,suv,54,44.01224716178563,25.0,19,0
1639,50,36,12.0,16.0,truck,70,35.068711078672024,29.0,19,0
1639,50,37,9.0,18.0,small,16,37.12135176602297,14.0,19,0
1639,50,38,9.0,17.0,sedan,24,35.42661519335728,15.0,19,0
1639,50,39,10.0,16.0,sedan,24,49.86593028298767,21.0,8,0
1639,50,40,13.0,16.0,small,16,26.308724998217325,10.0,8,0
1639,50,41,6.0,17.0,suv,54,46.71163819379176,27.0,19,0
1639,50,42,7.0,16.0,suv,54,79.98238085914248,46.0,19,0
1639,50,43,7.0,16.0,suv,54,45.01596925927902,26.0,19,0
1639,50,44,10.0,17.0,sedan,24,47.31427038232353,20.0,4,0
1639,50,45,11.0,16.0,truck,70,59.85509109172126,49.0,19,0
1639,50,46,10.0,16.0,small,16,40.09812167570233,15.0,8,0
1639,50,47,11.0,16.0,suv,54,47.438179057410046,27.0,19,0
1639,50,48,13.0,17.0,sedan,24,49.18020063989589,21.0,8,0
1639,50,49,10.0,16.0,sedan,24,39.22199736530612,17.0,19,0
1639,50,50,12.0,16.0,truck,70,37.84134387775335,31.0,19,0
1640,50,1,5.0,17.0,small,16,34.81516454948225,13.0,8,0
1640,50,2,9.0,16.0,suv,54,61.70030961005866,35.0,19,0
1640,50,3,11.0,16.0,suv,54,36.601663238586504,21.0,8,0
1640,50,4,6.0,17.0,suv,54,50.11720043609554,29.0,19,0
1640,50,5,8.0,17.0,truck,70,57.252481199421794,47.0,19,0
1640,50,6,6.0,17.0,suv,54,29.09341136018469,17.0,19,0
1640,50,7,9.0,18.0,truck,70,57.514600792726114,47.0,19,0
1640,50,8,9.0,17.0,small,16,40.860666054815916,15.0,8,0
1640,50,9,10.0,16.0,sedan,24,37.41514096035059,16.0,19,0
1640,50,10,9.0,17.0,sedan,24,46.22962459291609,20.0,8,0
1640,50,11,6.0,18.0,truck,70,48.04489634521106,39.0,19,0
1640,50,12,10.0,16.0,small,16,25.310897250965674,10.0,8,0
1640,50,13,9.0,17.0,small,16,45.83576737217092,16,8,0
1640,50,14,8.0,17.0,sedan,24,45.950098010601224,20.0,8,0
1640,50,15,11.0,17.0,truck,70,42.369271108205126,35.0,19,0
1640,50,16,10.0,17.0,sedan,24,69.44482313620901,24,8,0
1640,50,17,10.0,18.0,truck,70,32.17903158678481,26.0,19,0
1640,50,18,10.0,17.0,small,16,42.55588565449537,16,8,0
1640,50,19,8.0,16.0,truck,70,44.539018302873735,36.0,19,0
1640,50,20,9.0,17.0,sedan,24,35.27890985654404,15.0,19,0
1640,50,21,9.0,16.0,truck,70,5.25785108426453,4.0,8,0
1640,50,22,10.0,16.0,truck,70,63.09207365021258,52.0,19,0
1640,50,23,11.0,17.0,sedan,24,11.719809867425774,5.0,8,0
1640,50,24,8.0,17.0,suv,54,40.078636950470596,23.0,8,0
1640,50,25,10.0,16.0,small,16,40.193023442713354,15.0,8,0
1640,50,26,7.0,16.0,suv,54,46.19015524334853,27.0,19,0
1640,50,27,10.0,17.0,suv,54,34.02655226817491,20.0,8,0
1640,50,28,8.0,17.0,truck,70,56.305058115511656,46.0,19,0
1640,50,29,14.0,16.0,sedan,24,36.500889223181474,16.0,19,0
1640,50,30,8.0,17.0,small,16,30.659621515402527,12.0,8,0
1640,50,31,4.0,16.0,truck,70,37.154092294893424,30.0,8,0
