,Minute_of_day,reference,February,Active_Occupancy,Bulbs1_12.0W,Bulbs2_9.0W,Bulbs3_50.0W,Bulbs4_100.0W,Bulbs5_60.0W,Bulbs6_12.0W,Bulbs7_9.0W,Bulbs8_75.0W,Bulbs9_35.0W,Bulbs10_100.0W,Bulbs11_35.0W,Bulbs12_60.0W,Bulbs13_28.0W,Bulbs14_35.0W,Bulbs15_100.0W,Bulbs16_60.0W,Bulbs17_60.0W,Total_lighting,CHEST_FREEZER,FRIDGE,ANSWER_MACHINE,CLOCK,HIFI,VACUUM,TV1,TV2,VCR_DVD,HOB,OVEN,KETTLE,SMALL_COOKING,DISH_WASHER,TUMBLE_DRYER,WASHING_MACHINE,WASHER_DRYER,DESWH,E_INST,STORAGE_HEATER,ELEC_SPACE_HEATING
1211,1212,20:11:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1212,1213,20:12:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1213,1214,20:13:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1214,1215,20:14:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1215,1216,20:15:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1216,1217,20:16:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1217,1218,20:17:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1218,1219,20:18:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1219,1220,20:19:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1220,1221,20:20:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1221,1222,20:21:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1222,1223,20:22:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1223,1224,20:23:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1224,1225,20:24:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1225,1226,20:25:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1226,1227,20:26:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1227,1228,20:27:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1228,1229,20:28:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1229,1230,20:29:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1230,1231,20:30:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1231,1232,20:31:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1232,1233,20:32:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1233,1234,20:33:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1234,1235,20:34:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1235,1236,20:35:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1236,1237,20:36:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1237,1238,20:37:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1238,1239,20:38:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1239,1240,20:39:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1240,1241,20:40:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1241,1242,20:41:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1242,1243,20:42:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1243,1244,20:43:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1244,1245,20:44:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1245,1246,20:45:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1246,1247,20:46:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1247,1248,20:47:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1248,1249,20:48:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1249,1250,20:49:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1250,1251,20:50:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1251,1252,20:51:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1252,1253,20:52:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1253,1254,20:53:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1254,1255,20:54:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1255,1256,20:55:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1256,1257,20:56:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1257,1258,20:57:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1258,1259,20:58:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1259,1260,20:59:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1260,1261,21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1261,1262,21:01:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1262,1263,21:02:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1263,1264,21:03:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1264,1265,21:04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1265,1266,21:05:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1266,1267,21:06:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1267,1268,21:07:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1268,1269,21:08:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1269,1270,21:09:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1270,1271,21:10:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1271,1272,21:11:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1272,1273,21:12:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1273,1274,21:13:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1274,1275,21:14:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1275,1276,21:15:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1276,1277,21:16:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1277,1278,21:17:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1278,1279,21:18:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1279,1280,21:19:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1280,1281,21:20:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1281,1282,21:21:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1282,1283,21:22:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1283,1284,21:23:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1284,1285,21:24:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1285,1286,21:25:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1286,1287,21:26:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1287,1288,21:27:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1288,1289,21:28:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1289,1290,21:29:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1290,1291,21:30:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1291,1292,21:31:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1292,1293,21:32:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1293,1294,21:33:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1294,1295,21:34:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1295,1296,21:35:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1296,1297,21:36:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1297,1298,21:37:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1298,1299,21:38:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
1299,1300,21:39:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
