senario,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
1705,29,9.0,17.0,suv,54,38.0,22.0,11,0
1705,30,9.0,22.0,sedan,24,54.0,23.0,20,0
1705,31,11.0,16.0,truck,70,54.0,44.0,11,0
1705,32,7.0,18.0,suv,54,22.0,13.0,20,0
1705,33,10.0,15.0,small,16,51.0,16,11,0
1705,34,8.0,17.0,sedan,24,48.0,21.0,11,0
1705,35,8.0,21.0,suv,54,25.0,14.0,20,0
1705,36,9.0,15.0,small,16,35.0,13.0,11,0
1705,37,8.0,21.0,small,16,39.0,15.0,11,0
1705,38,10.0,20.0,small,16,83.0,16,11,0
1705,39,7.0,21.0,suv,54,44.0,25.0,20,0
1705,40,10.0,18.0,small,16,13.0,5.0,11,0
1705,41,11.0,20.0,suv,54,24.0,14.0,20,0
1705,42,10.0,15.0,suv,54,67.0,38.0,20,0
1705,43,9.0,22.0,small,16,27.0,10.0,11,0
1705,44,11.0,20.0,sedan,24,48.0,21.0,11,0
1705,45,8.0,20.0,small,16,45.0,16,11,0
1705,46,10.0,21.0,small,16,31.0,12.0,11,0
1705,47,9.0,21.0,suv,54,50.0,29.0,20,0
1705,48,7.0,18.0,truck,70,23.0,19.0,20,0
1705,49,8.0,15.0,small,16,44.0,16,11,0
1705,50,7.0,20.0,small,16,17.0,6.0,11,0
1706,1,9.0,18.0,sedan,24,38.0,16.0,20,0
1706,2,7.0,22.0,truck,70,35.0,29.0,20,0
1706,3,8.0,18.0,small,16,44.0,16,11,0
1706,4,10.0,17.0,small,16,49.0,16,11,0
1706,5,7.0,15.0,truck,70,44.0,36.0,20,0
1706,6,7.0,15.0,sedan,24,29.0,12.0,11,0
1706,7,6.0,15.0,sedan,24,36.0,15.0,20,0
1706,8,8.0,16.0,suv,54,51.0,29.0,20,0
1706,9,7.0,15.0,small,16,49.0,16,11,0
1706,10,8.0,17.0,sedan,24,43.0,18.0,20,0
1706,11,11.0,19.0,suv,54,59.0,34.0,20,0
1706,12,7.0,16.0,truck,70,31.0,25.0,20,0
1706,13,6.0,16.0,sedan,24,44.0,19.0,20,0
1706,14,9.0,16.0,truck,70,52.0,43.0,11,0
1706,15,9.0,20.0,small,16,34.0,13.0,11,0
1706,16,7.0,18.0,small,16,25.0,9.0,11,0
1706,17,8.0,20.0,sedan,24,30.0,13.0,20,0
1706,18,7.0,20.0,sedan,24,72.0,24,20,0
1706,19,6.0,18.0,suv,54,8.0,5.0,11,0
1706,20,11.0,19.0,sedan,24,47.0,20.0,11,0
1706,21,10.0,18.0,suv,54,35.0,20.0,20,0
1706,22,10.0,22.0,small,16,72.0,16,11,0
1706,23,10.0,16.0,sedan,24,24.0,10.0,11,0
1706,24,11.0,21.0,sedan,24,38.0,16.0,20,0
1706,25,9.0,18.0,suv,54,16.0,9.0,11,0
1706,26,10.0,19.0,truck,70,31.0,25.0,20,0
1706,27,8.0,20.0,truck,70,42.0,34.0,20,0
1706,28,6.0,16.0,truck,70,39.0,32.0,20,0
1706,29,8.0,21.0,suv,54,50.0,29.0,11,0
1706,30,7.0,18.0,sedan,24,24.0,10.0,11,0
1706,31,10.0,15.0,truck,70,19.0,16.0,20,0
1706,32,9.0,18.0,sedan,24,47.0,20.0,11,0
1706,33,9.0,18.0,truck,70,15.0,12.0,20,0
1706,34,7.0,18.0,small,16,31.0,12.0,11,0
1706,35,11.0,16.0,small,16,37.0,14.0,11,0
1706,36,7.0,16.0,truck,70,26.0,21.0,11,0
1706,37,9.0,22.0,small,16,54.0,16,11,0
1706,38,8.0,20.0,sedan,24,59.0,24,20,0
1706,39,8.0,16.0,small,16,43.0,16,11,0
1706,40,10.0,21.0,small,16,33.0,13.0,11,0
1706,41,8.0,21.0,small,16,47.0,16,11,0
1706,42,8.0,15.0,small,16,36.0,14.0,11,0
1706,43,8.0,16.0,suv,54,34.0,20.0,20,0
1706,44,11.0,21.0,sedan,24,58.0,24,20,0
1706,45,11.0,20.0,small,16,33.0,13.0,11,0
1706,46,10.0,17.0,suv,54,48.0,28.0,20,0
1706,47,6.0,20.0,small,16,2.0,1.0,11,0
1706,48,11.0,19.0,truck,70,50.0,41.0,11,0
1706,49,11.0,16.0,suv,54,25.0,14.0,20,0
1706,50,10.0,21.0,sedan,24,40.0,17.0,20,0
1707,1,9.0,17.0,sedan,24,32.0,14.0,20,0
1707,2,6.0,16.0,truck,70,17.0,14.0,20,0
1707,3,9.0,22.0,suv,54,35.0,20.0,20,0
1707,4,7.0,18.0,sedan,24,61.0,24,20,0
1707,5,7.0,20.0,truck,70,41.0,34.0,20,0
1707,6,10.0,16.0,suv,54,33.0,19.0,20,0
1707,7,9.0,16.0,sedan,24,51.0,22.0,11,0
1707,8,8.0,17.0,truck,70,33.0,27.0,20,0
1707,9,9.0,16.0,small,16,57.0,16,11,0
1707,10,8.0,18.0,sedan,24,32.0,14.0,20,0
1707,11,8.0,22.0,truck,70,30.0,25.0,20,0
1707,12,7.0,17.0,small,16,54.0,16,11,0
1707,13,10.0,22.0,suv,54,13.0,7.0,11,0
1707,14,6.0,21.0,suv,54,32.0,18.0,20,0
1707,15,10.0,19.0,sedan,24,46.0,20.0,11,0
1707,16,9.0,16.0,suv,54,47.0,27.0,20,0
1707,17,9.0,21.0,sedan,24,26.0,11.0,11,0
1707,18,10.0,20.0,truck,70,32.0,26.0,20,0
1707,19,7.0,21.0,sedan,24,50.0,21.0,11,0
1707,20,7.0,19.0,small,16,29.0,11.0,11,0
1707,21,10.0,15.0,sedan,24,47.0,20.0,11,0
1707,22,11.0,19.0,sedan,24,53.0,23.0,20,0
1707,23,11.0,17.0,suv,54,50.0,29.0,11,0
1707,24,8.0,17.0,sedan,24,41.0,18.0,20,0
1707,25,8.0,19.0,sedan,24,29.0,12.0,20,0
1707,26,8.0,21.0,sedan,24,33.0,14.0,20,0
1707,27,10.0,17.0,truck,70,31.0,25.0,20,0
1707,28,8.0,19.0,small,16,5.0,2.0,11,0
1707,29,8.0,21.0,sedan,24,32.0,14.0,20,0
1707,30,6.0,18.0,suv,54,40.0,23.0,20,0
1707,31,9.0,18.0,sedan,24,82.0,24,11,0
1707,32,6.0,20.0,small,16,39.0,15.0,11,0
1707,33,7.0,20.0,small,16,42.0,16.0,11,0
1707,34,10.0,19.0,suv,54,43.0,25.0,11,0
1707,35,6.0,19.0,suv,54,31.0,18.0,20,0
1707,36,7.0,17.0,truck,70,40.0,33.0,20,0
1707,37,9.0,21.0,small,16,32.0,12.0,11,0
1707,38,11.0,21.0,small,16,31.0,12.0,11,0
1707,39,9.0,18.0,sedan,24,31.0,13.0,20,0
1707,40,8.0,19.0,small,16,40.0,15.0,11,0
1707,41,7.0,17.0,small,16,36.0,14.0,11,0
1707,42,9.0,20.0,sedan,24,37.0,16.0,20,0
1707,43,7.0,18.0,small,16,37.0,14.0,11,0
1707,44,9.0,17.0,suv,54,56.0,32.0,11,0
1707,45,11.0,20.0,suv,54,42.0,24.0,11,0
1707,46,9.0,19.0,suv,54,35.0,20.0,20,0
1707,47,8.0,21.0,truck,70,61.0,50.0,20,0
1707,48,7.0,20.0,truck,70,20.0,16.0,20,0
1707,49,8.0,19.0,small,16,-2.0,-1.0,20,0
1707,50,7.0,19.0,suv,54,53.0,30.0,11,0
1708,1,10.0,17.0,truck,70,35.0,29.0,20,0
1708,2,8.0,16.0,sedan,24,29.0,12.0,20,0
1708,3,8.0,15.0,small,16,51.0,16,11,0
1708,4,9.0,21.0,sedan,24,25.0,11.0,11,0
1708,5,8.0,15.0,truck,70,30.0,25.0,11,0
1708,6,9.0,21.0,suv,54,42.0,24.0,20,0
1708,7,10.0,18.0,truck,70,54.0,44.0,11,0
1708,8,11.0,16.0,truck,70,49.0,40.0,20,0
1708,9,8.0,16.0,small,16,5.0,2.0,11,0
1708,10,8.0,16.0,suv,54,53.0,30.0,11,0
1708,11,8.0,21.0,small,16,30.0,11.0,11,0
1708,12,9.0,16.0,suv,54,42.0,24.0,20,0
1708,13,7.0,17.0,small,16,48.0,16,11,0
1708,14,10.0,16.0,suv,54,52.0,30.0,11,0
1708,15,8.0,17.0,small,16,36.0,14.0,11,0
1708,16,9.0,19.0,small,16,47.0,16,11,0
1708,17,8.0,18.0,truck,70,36.0,29.0,11,0
1708,18,9.0,17.0,suv,54,36.0,21.0,11,0
1708,19,9.0,18.0,small,16,30.0,11.0,11,0
1708,20,10.0,16.0,truck,70,45.0,37.0,20,0
1708,21,8.0,20.0,suv,54,55.0,32.0,11,0
1708,22,7.0,21.0,suv,54,49.0,28.0,20,0
1708,23,6.0,16.0,truck,70,49.0,40.0,20,0
1708,24,9.0,17.0,small,16,48.0,16,11,0
1708,25,7.0,20.0,suv,54,60.0,34.0,20,0
1708,26,7.0,16.0,truck,70,37.0,30.0,11,0
1708,27,10.0,16.0,sedan,24,49.0,21.0,11,0
1708,28,8.0,19.0,truck,70,42.0,34.0,20,0
1708,29,9.0,15.0,suv,54,25.0,14.0,20,0
1708,30,10.0,20.0,sedan,24,27.0,12.0,20,0
1708,31,11.0,19.0,small,16,2.0,1.0,11,0
1708,32,9.0,16.0,sedan,24,41.0,18.0,20,0
1708,33,7.0,16.0,suv,54,33.0,19.0,11,0
1708,34,7.0,19.0,truck,70,46.0,38.0,20,0
1708,35,7.0,20.0,small,16,16.0,6.0,11,0
1708,36,11.0,22.0,suv,54,44.0,25.0,20,0
1708,37,9.0,19.0,suv,54,35.0,20.0,11,0
1708,38,10.0,21.0,small,16,19.0,7.0,11,0
1708,39,11.0,19.0,small,16,43.0,16,11,0
1708,40,7.0,17.0,truck,70,44.0,36.0,20,0
1708,41,8.0,15.0,small,16,44.0,16,11,0
1708,42,9.0,18.0,sedan,24,43.0,18.0,20,0
1708,43,10.0,18.0,truck,70,55.0,45.0,20,0
1708,44,11.0,20.0,sedan,24,44.0,19.0,20,0
1708,45,7.0,19.0,truck,70,46.0,38.0,20,0
1708,46,7.0,18.0,small,16,47.0,16,11,0
1708,47,9.0,20.0,suv,54,29.0,17.0,20,0
1708,48,10.0,21.0,suv,54,12.0,7.0,11,0
1708,49,9.0,20.0,small,16,54.0,16,11,0
1708,50,11.0,17.0,truck,70,44.0,36.0,20,0
1709,1,10.0,20.0,sedan,24,32.0,14.0,20,0
1709,2,11.0,16.0,small,16,24.0,9.0,11,0
1709,3,8.0,17.0,truck,70,16.0,13.0,20,0
1709,4,10.0,18.0,suv,54,42.0,24.0,11,0
1709,5,7.0,16.0,suv,54,28.0,16.0,11,0
1709,6,6.0,18.0,suv,54,20.0,11.0,11,0
1709,7,7.0,20.0,suv,54,39.0,22.0,11,0
1709,8,7.0,22.0,sedan,24,51.0,22.0,11,0
1709,9,7.0,17.0,small,16,78.0,16,11,0
1709,10,7.0,17.0,suv,54,25.0,14.0,20,0
1709,11,9.0,18.0,sedan,24,25.0,11.0,11,0
1709,12,10.0,17.0,sedan,24,44.0,19.0,20,0
1709,13,8.0,18.0,suv,54,47.0,27.0,11,0
1709,14,7.0,18.0,suv,54,26.0,15.0,20,0
1709,15,7.0,15.0,truck,70,49.0,40.0,20,0
1709,16,8.0,21.0,small,16,33.0,13.0,11,0
1709,17,7.0,17.0,truck,70,55.0,45.0,20,0
1709,18,8.0,21.0,truck,70,20.0,16.0,11,0
1709,19,11.0,17.0,small,16,43.0,16,11,0
1709,20,10.0,22.0,sedan,24,38.0,16.0,20,0
1709,21,11.0,17.0,small,16,42.0,16.0,11,0
1709,22,6.0,16.0,sedan,24,62.0,24,20,0
1709,23,10.0,20.0,small,16,44.0,16,11,0
1709,24,6.0,19.0,suv,54,29.0,17.0,20,0
1709,25,10.0,20.0,suv,54,56.0,32.0,11,0
1709,26,10.0,17.0,small,16,16.0,6.0,11,0
1709,27,8.0,17.0,truck,70,48.0,39.0,20,0
1709,28,10.0,17.0,suv,54,35.0,20.0,20,0
1709,29,9.0,21.0,truck,70,44.0,36.0,20,0
1709,30,7.0,16.0,small,16,51.0,16,11,0
1709,31,7.0,16.0,truck,70,23.0,19.0,20,0
1709,32,6.0,19.0,suv,54,54.0,31.0,11,0
1709,33,8.0,20.0,small,16,24.0,9.0,11,0
1709,34,10.0,16.0,sedan,24,42.0,18.0,20,0
1709,35,10.0,21.0,truck,70,49.0,40.0,20,0
1709,36,11.0,21.0,truck,70,50.0,41.0,11,0
1709,37,10.0,18.0,truck,70,63.0,52.0,11,0
1709,38,8.0,20.0,truck,70,25.0,20.0,20,0
1709,39,8.0,20.0,truck,70,31.0,25.0,11,0
1709,40,10.0,16.0,small,16,10.0,4.0,11,0
1709,41,9.0,18.0,suv,54,27.0,15.0,20,0
1709,42,8.0,17.0,sedan,24,49.0,21.0,11,0
1709,43,6.0,18.0,small,16,43.0,16,11,0
1709,44,6.0,15.0,small,16,31.0,12.0,11,0
1709,45,9.0,17.0,sedan,24,39.0,17.0,20,0
1709,46,8.0,21.0,truck,70,40.0,33.0,11,0
1709,47,8.0,22.0,small,16,29.0,11.0,11,0
1709,48,8.0,22.0,truck,70,21.0,17.0,20,0
1709,49,10.0,17.0,suv,54,18.0,10.0,11,0
1709,50,7.0,15.0,small,16,36.0,14.0,11,0
1710,1,10.0,19.0,suv,54,64.0,37.0,20,0
1710,2,6.0,21.0,small,16,7.0,3.0,11,0
1710,3,10.0,20.0,truck,70,27.0,22.0,11,0
1710,4,7.0,15.0,truck,70,19.0,16.0,20,0
1710,5,7.0,17.0,small,16,48.0,16,11,0
1710,6,11.0,19.0,sedan,24,46.0,20.0,11,0
1710,7,9.0,18.0,sedan,24,64.0,24,20,0
1710,8,11.0,21.0,truck,70,31.0,25.0,11,0
1710,9,7.0,16.0,sedan,24,42.0,18.0,20,0
1710,10,7.0,18.0,sedan,24,53.0,23.0,20,0
1710,11,8.0,16.0,small,16,43.0,16,11,0
1710,12,7.0,19.0,small,16,47.0,16,11,0
1710,13,9.0,19.0,truck,70,44.0,36.0,20,0
1710,14,7.0,17.0,small,16,32.0,12.0,11,0
1710,15,8.0,20.0,truck,70,32.0,26.0,20,0
1710,16,8.0,18.0,small,16,38.0,14.0,11,0
1710,17,9.0,17.0,small,16,48.0,16,20,0
1710,18,10.0,22.0,suv,54,31.0,18.0,20,0
1710,19,6.0,17.0,small,16,33.0,13.0,11,0
1710,20,8.0,20.0,truck,70,53.0,43.0,11,0
1710,21,8.0,22.0,small,16,42.0,16.0,11,0
1710,22,9.0,21.0,truck,70,1.0,1.0,20,0
1710,23,6.0,16.0,small,16,39.0,15.0,11,0
1710,24,7.0,21.0,suv,54,62.0,36.0,20,0
1710,25,8.0,18.0,small,16,43.0,16,11,0
1710,26,10.0,20.0,sedan,24,46.0,20.0,11,0
1710,27,8.0,17.0,suv,54,36.0,21.0,11,0
1710,28,11.0,17.0,sedan,24,55.0,24.0,20,0
1710,29,9.0,21.0,sedan,24,50.0,21.0,11,0
1710,30,10.0,20.0,truck,70,54.0,44.0,11,0
1710,31,7.0,19.0,truck,70,38.0,31.0,20,0
1710,32,7.0,17.0,sedan,24,62.0,24,11,0
1710,33,7.0,17.0,truck,70,56.0,46.0,20,0
1710,34,8.0,17.0,sedan,24,42.0,18.0,20,0
1710,35,7.0,17.0,suv,54,51.0,29.0,11,0
1710,36,7.0,16.0,truck,70,8.0,7.0,11,0
1710,37,7.0,17.0,suv,54,49.0,28.0,11,0
1710,38,10.0,17.0,truck,70,30.0,25.0,20,0
1710,39,7.0,18.0,suv,54,44.0,25.0,11,0
1710,40,8.0,18.0,small,16,52.0,16,11,0
1710,41,9.0,21.0,sedan,24,28.0,12.0,20,0
1710,42,10.0,20.0,suv,54,30.0,17.0,11,0
1710,43,7.0,18.0,suv,54,43.0,25.0,20,0
1710,44,9.0,20.0,truck,70,32.0,26.0,11,0
1710,45,10.0,19.0,suv,54,51.0,29.0,11,0
1710,46,10.0,20.0,suv,54,29.0,17.0,20,0
1710,47,10.0,16.0,truck,70,18.0,15.0,20,0
1710,48,8.0,19.0,truck,70,37.0,30.0,20,0
1710,49,6.0,21.0,truck,70,60.0,49.0,20,0
1710,50,8.0,21.0,truck,70,21.0,17.0,20,0
1711,1,10.0,15.0,truck,70,47.0,38.0,20,0
1711,2,7.0,18.0,small,16,48.0,16,11,0
1711,3,10.0,21.0,suv,54,39.0,22.0,11,0
1711,4,9.0,17.0,truck,70,21.0,17.0,20,0
1711,5,7.0,15.0,truck,70,20.0,16.0,20,0
1711,6,8.0,16.0,suv,54,43.0,25.0,20,0
1711,7,7.0,17.0,truck,70,52.0,43.0,20,0
1711,8,7.0,16.0,suv,54,33.0,19.0,20,0
1711,9,8.0,19.0,small,16,57.0,16,11,0
1711,10,11.0,18.0,suv,54,54.0,31.0,20,0
1711,11,10.0,15.0,small,16,54.0,16,11,0
1711,12,6.0,16.0,suv,54,17.0,10.0,11,0
1711,13,7.0,21.0,truck,70,30.0,25.0,20,0
1711,14,10.0,18.0,small,16,18.0,7.0,11,0
1711,15,7.0,18.0,sedan,24,53.0,23.0,20,0
1711,16,6.0,21.0,truck,70,27.0,22.0,11,0
1711,17,8.0,18.0,small,16,33.0,13.0,11,0
1711,18,9.0,20.0,sedan,24,38.0,16.0,20,0
1711,19,8.0,15.0,small,16,44.0,16,11,0
1711,20,10.0,18.0,truck,70,37.0,30.0,20,0
1711,21,6.0,21.0,small,16,35.0,13.0,11,0
1711,22,8.0,20.0,small,16,47.0,16,11,0
1711,23,9.0,20.0,sedan,24,15.0,6.0,11,0
1711,24,7.0,21.0,suv,54,18.0,10.0,11,0
1711,25,10.0,21.0,sedan,24,40.0,17.0,20,0
1711,26,11.0,17.0,truck,70,47.0,38.0,20,0
1711,27,6.0,18.0,small,16,52.0,16,11,0
1711,28,7.0,16.0,suv,54,48.0,28.0,20,0
1711,29,9.0,17.0,suv,54,38.0,22.0,11,0
1711,30,9.0,22.0,sedan,24,54.0,23.0,20,0
1711,31,11.0,16.0,truck,70,54.0,44.0,11,0
1711,32,7.0,18.0,suv,54,22.0,13.0,20,0
1711,33,10.0,15.0,small,16,51.0,16,11,0
1711,34,8.0,17.0,sedan,24,48.0,21.0,11,0
1711,35,8.0,21.0,suv,54,25.0,14.0,20,0
1711,36,9.0,15.0,small,16,35.0,13.0,11,0
1711,37,8.0,21.0,small,16,39.0,15.0,11,0
1711,38,10.0,20.0,small,16,83.0,16,11,0
1711,39,7.0,21.0,suv,54,44.0,25.0,20,0
1711,40,10.0,18.0,small,16,13.0,5.0,11,0
1711,41,11.0,20.0,suv,54,24.0,14.0,20,0
1711,42,10.0,15.0,suv,54,67.0,38.0,20,0
1711,43,9.0,22.0,small,16,27.0,10.0,11,0
1711,44,11.0,20.0,sedan,24,48.0,21.0,11,0
1711,45,8.0,20.0,small,16,45.0,16,11,0
1711,46,10.0,21.0,small,16,31.0,12.0,11,0
1711,47,9.0,21.0,suv,54,50.0,29.0,20,0
1711,48,7.0,18.0,truck,70,23.0,19.0,20,0
1711,49,8.0,15.0,small,16,44.0,16,11,0
1711,50,7.0,20.0,small,16,17.0,6.0,11,0
1712,1,9.0,18.0,sedan,24,38.0,16.0,20,0
1712,2,7.0,22.0,truck,70,35.0,29.0,20,0
1712,3,8.0,18.0,small,16,44.0,16,11,0
1712,4,10.0,17.0,small,16,49.0,16,11,0
1712,5,7.0,15.0,truck,70,44.0,36.0,20,0
1712,6,7.0,15.0,sedan,24,29.0,12.0,11,0
1712,7,6.0,15.0,sedan,24,36.0,15.0,20,0
1712,8,8.0,16.0,suv,54,51.0,29.0,20,0
1712,9,7.0,15.0,small,16,49.0,16,11,0
1712,10,8.0,17.0,sedan,24,43.0,18.0,20,0
1712,11,11.0,19.0,suv,54,59.0,34.0,20,0
1712,12,7.0,16.0,truck,70,31.0,25.0,20,0
1712,13,6.0,16.0,sedan,24,44.0,19.0,20,0
1712,14,9.0,16.0,truck,70,52.0,43.0,11,0
1712,15,9.0,20.0,small,16,34.0,13.0,11,0
1712,16,7.0,18.0,small,16,25.0,9.0,11,0
1712,17,8.0,20.0,sedan,24,30.0,13.0,20,0
1712,18,7.0,20.0,sedan,24,72.0,24,20,0
1712,19,6.0,18.0,suv,54,8.0,5.0,11,0
1712,20,11.0,19.0,sedan,24,47.0,20.0,11,0
1712,21,10.0,18.0,suv,54,35.0,20.0,20,0
1712,22,10.0,22.0,small,16,72.0,16,11,0
1712,23,10.0,16.0,sedan,24,24.0,10.0,11,0
1712,24,11.0,21.0,sedan,24,38.0,16.0,20,0
1712,25,9.0,18.0,suv,54,16.0,9.0,11,0
1712,26,10.0,19.0,truck,70,31.0,25.0,20,0
1712,27,8.0,20.0,truck,70,42.0,34.0,20,0
1712,28,6.0,16.0,truck,70,39.0,32.0,20,0
1712,29,8.0,21.0,suv,54,50.0,29.0,11,0
1712,30,7.0,18.0,sedan,24,24.0,10.0,11,0
1712,31,10.0,15.0,truck,70,19.0,16.0,20,0
1712,32,9.0,18.0,sedan,24,47.0,20.0,11,0
1712,33,9.0,18.0,truck,70,15.0,12.0,20,0
1712,34,7.0,18.0,small,16,31.0,12.0,11,0
1712,35,11.0,16.0,small,16,37.0,14.0,11,0
1712,36,7.0,16.0,truck,70,26.0,21.0,11,0
1712,37,9.0,22.0,small,16,54.0,16,11,0
1712,38,8.0,20.0,sedan,24,59.0,24,20,0
1712,39,8.0,16.0,small,16,43.0,16,11,0
1712,40,10.0,21.0,small,16,33.0,13.0,11,0
1712,41,8.0,21.0,small,16,47.0,16,11,0
1712,42,8.0,15.0,small,16,36.0,14.0,11,0
1712,43,8.0,16.0,suv,54,34.0,20.0,20,0
1712,44,11.0,21.0,sedan,24,58.0,24,20,0
1712,45,11.0,20.0,small,16,33.0,13.0,11,0
1712,46,10.0,17.0,suv,54,48.0,28.0,20,0
1712,47,6.0,20.0,small,16,2.0,1.0,11,0
1712,48,11.0,19.0,truck,70,50.0,41.0,11,0
1712,49,11.0,16.0,suv,54,25.0,14.0,20,0
1712,50,10.0,21.0,sedan,24,40.0,17.0,20,0
1713,1,9.0,17.0,sedan,24,32.0,14.0,20,0
1713,2,6.0,16.0,truck,70,17.0,14.0,20,0
1713,3,9.0,22.0,suv,54,35.0,20.0,20,0
1713,4,7.0,18.0,sedan,24,61.0,24,20,0
1713,5,7.0,20.0,truck,70,41.0,34.0,20,0
1713,6,10.0,16.0,suv,54,33.0,19.0,20,0
1713,7,9.0,16.0,sedan,24,51.0,22.0,11,0
1713,8,8.0,17.0,truck,70,33.0,27.0,20,0
1713,9,9.0,16.0,small,16,57.0,16,11,0
1713,10,8.0,18.0,sedan,24,32.0,14.0,20,0
1713,11,8.0,22.0,truck,70,30.0,25.0,20,0
1713,12,7.0,17.0,small,16,54.0,16,11,0
1713,13,10.0,22.0,suv,54,13.0,7.0,11,0
1713,14,6.0,21.0,suv,54,32.0,18.0,20,0
1713,15,10.0,19.0,sedan,24,46.0,20.0,11,0
1713,16,9.0,16.0,suv,54,47.0,27.0,20,0
1713,17,9.0,21.0,sedan,24,26.0,11.0,11,0
1713,18,10.0,20.0,truck,70,32.0,26.0,20,0
1713,19,7.0,21.0,sedan,24,50.0,21.0,11,0
1713,20,7.0,19.0,small,16,29.0,11.0,11,0
1713,21,10.0,15.0,sedan,24,47.0,20.0,11,0
1713,22,11.0,19.0,sedan,24,53.0,23.0,20,0
1713,23,11.0,17.0,suv,54,50.0,29.0,11,0
1713,24,8.0,17.0,sedan,24,41.0,18.0,20,0
1713,25,8.0,19.0,sedan,24,29.0,12.0,20,0
1713,26,8.0,21.0,sedan,24,33.0,14.0,20,0
1713,27,10.0,17.0,truck,70,31.0,25.0,20,0
1713,28,8.0,19.0,small,16,5.0,2.0,11,0
1713,29,8.0,21.0,sedan,24,32.0,14.0,20,0
1713,30,6.0,18.0,suv,54,40.0,23.0,20,0
1713,31,9.0,18.0,sedan,24,82.0,24,11,0
1713,32,6.0,20.0,small,16,39.0,15.0,11,0
1713,33,7.0,20.0,small,16,42.0,16.0,11,0
1713,34,10.0,19.0,suv,54,43.0,25.0,11,0
1713,35,6.0,19.0,suv,54,31.0,18.0,20,0
1713,36,7.0,17.0,truck,70,40.0,33.0,20,0
1713,37,9.0,21.0,small,16,32.0,12.0,11,0
1713,38,11.0,21.0,small,16,31.0,12.0,11,0
1713,39,9.0,18.0,sedan,24,31.0,13.0,20,0
1713,40,8.0,19.0,small,16,40.0,15.0,11,0
1713,41,7.0,17.0,small,16,36.0,14.0,11,0
1713,42,9.0,20.0,sedan,24,37.0,16.0,20,0
1713,43,7.0,18.0,small,16,37.0,14.0,11,0
1713,44,9.0,17.0,suv,54,56.0,32.0,11,0
1713,45,11.0,20.0,suv,54,42.0,24.0,11,0
1713,46,9.0,19.0,suv,54,35.0,20.0,20,0
1713,47,8.0,21.0,truck,70,61.0,50.0,20,0
1713,48,7.0,20.0,truck,70,20.0,16.0,20,0
1713,49,8.0,19.0,small,16,-2.0,-1.0,20,0
1713,50,7.0,19.0,suv,54,53.0,30.0,11,0
1714,1,10.0,17.0,truck,70,35.0,29.0,20,0
1714,2,8.0,16.0,sedan,24,29.0,12.0,20,0
1714,3,8.0,15.0,small,16,51.0,16,11,0
1714,4,9.0,21.0,sedan,24,25.0,11.0,11,0
1714,5,8.0,15.0,truck,70,30.0,25.0,11,0
1714,6,9.0,21.0,suv,54,42.0,24.0,20,0
1714,7,10.0,18.0,truck,70,54.0,44.0,11,0
1714,8,11.0,16.0,truck,70,49.0,40.0,20,0
1714,9,8.0,16.0,small,16,5.0,2.0,11,0
1714,10,8.0,16.0,suv,54,53.0,30.0,11,0
1714,11,8.0,21.0,small,16,30.0,11.0,11,0
1714,12,9.0,16.0,suv,54,42.0,24.0,20,0
1714,13,7.0,17.0,small,16,48.0,16,11,0
1714,14,10.0,16.0,suv,54,52.0,30.0,11,0
1714,15,8.0,17.0,small,16,36.0,14.0,11,0
1714,16,9.0,19.0,small,16,47.0,16,11,0
1714,17,8.0,18.0,truck,70,36.0,29.0,11,0
1714,18,9.0,17.0,suv,54,36.0,21.0,11,0
1714,19,9.0,18.0,small,16,30.0,11.0,11,0
1714,20,10.0,16.0,truck,70,45.0,37.0,20,0
1714,21,8.0,20.0,suv,54,55.0,32.0,11,0
1714,22,7.0,21.0,suv,54,49.0,28.0,20,0
1714,23,6.0,16.0,truck,70,49.0,40.0,20,0
1714,24,9.0,17.0,small,16,48.0,16,11,0
1714,25,7.0,20.0,suv,54,60.0,34.0,20,0
1714,26,7.0,16.0,truck,70,37.0,30.0,11,0
1714,27,10.0,16.0,sedan,24,49.0,21.0,11,0
1714,28,8.0,19.0,truck,70,42.0,34.0,20,0
1714,29,9.0,15.0,suv,54,25.0,14.0,20,0
1714,30,10.0,20.0,sedan,24,27.0,12.0,20,0
1714,31,11.0,19.0,small,16,2.0,1.0,11,0
1714,32,9.0,16.0,sedan,24,41.0,18.0,20,0
1714,33,7.0,16.0,suv,54,33.0,19.0,11,0
1714,34,7.0,19.0,truck,70,46.0,38.0,20,0
1714,35,7.0,20.0,small,16,16.0,6.0,11,0
1714,36,11.0,22.0,suv,54,44.0,25.0,20,0
1714,37,9.0,19.0,suv,54,35.0,20.0,11,0
1714,38,10.0,21.0,small,16,19.0,7.0,11,0
1714,39,11.0,19.0,small,16,43.0,16,11,0
1714,40,7.0,17.0,truck,70,44.0,36.0,20,0
1714,41,8.0,15.0,small,16,44.0,16,11,0
1714,42,9.0,18.0,sedan,24,43.0,18.0,20,0
1714,43,10.0,18.0,truck,70,55.0,45.0,20,0
1714,44,11.0,20.0,sedan,24,44.0,19.0,20,0
1714,45,7.0,19.0,truck,70,46.0,38.0,20,0
1714,46,7.0,18.0,small,16,47.0,16,11,0
1714,47,9.0,20.0,suv,54,29.0,17.0,20,0
1714,48,10.0,21.0,suv,54,12.0,7.0,11,0
